z,Theta_A_norm,Theta_B_norm,rel_diff
1.0,1.6958161721002058e-06,0.00037033179440929887,-217.37968082982522
1.0334896974791508,1.6958195210642749e-06,0.00037033179440929887,-217.37924956594634
1.0681009547955467,1.6958229821841376e-06,0.00037033179440929887,-217.37880386096046
1.1038713326488419,1.6958265592158573e-06,0.00037033179440929887,-217.37834323136127
1.1408396496351585,1.6958302560412871e-06,0.00037033179440929887,-217.37786717745806
1.1790460243736605,1.6958340766722823e-06,0.00037033179440929887,-217.37737518283458
1.2185319190439299,1.6958380252550538e-06,0.00037033179440929887,-217.3768667137895
1.2593401843814003,1.6958421060746672e-06,0.00037033179440929887,-217.37634121875809
1.3015151061796715,1.6958463235596956e-06,0.00037033179440929887,-217.3757981277145
1.3451024533501736,1.6958506822870215e-06,0.00037033179440929887,-217.37523685155466
1.3901495275913345,1.6958551869868071e-06,0.00037033179440929887,-217.37465678145776
1.436705214721153,1.6958598425476256e-06,0.00037033179440929887,-217.37405728822705
1.4848200377288827,1.695864654021767e-06,0.00037033179440929887,-217.3734377216081
1.5345462116034045,1.6958696266307224e-06,0.00037033179440929887,-217.37279740958476
1.5859376999977794,1.6958747657708474e-06,0.00037033179440929887,-217.37213565765117
1.6390502737914854,1.69588007701922e-06,0.00037033179440929887,-217.37145174806
1.6939415716138817,1.6958855661396947e-06,0.00037033179440929887,-217.3707449390448
1.7506711623945879,1.695891239089153e-06,0.00037033179440929887,-217.3700144640175
1.809300610008656,1.6958971020239723e-06,0.00037033179440929887,-217.36925953073776
1.869893540086689,1.6959031613067054e-06,0.00037033179440929887,-217.36847932045578
1.9325157090624108,1.695909423512984e-06,0.00037033179440929887,-217.36767298702588
1.9972350755326178,1.6959158954386567e-06,0.00037033179440929887,-217.36683965599062
2.064121874006954,1.6959225841071619e-06,0.00037033179440929887,-217.36597842363443
2.1332486911275446,1.695929496777152e-06,0.00037033179440929887,-217.36508835600557
2.204690544441201,1.6959366409503687e-06,0.00037033179440929887,-217.36416848790554
2.278524963809681,1.6959440243797856e-06,0.00037033179440929887,-217.36321782184461
2.3548320755463603,1.6959516550780198e-06,0.00037033179440929887,-217.36223532696297
2.433694689370609,1.6959595413260292e-06,0.00037033179440929887,-217.36121993791522
2.515198388274247,1.6959676916820989e-06,0.00037033179440929887,-217.36017055371818
2.599431621397599,1.6959761149911276e-06,0.00037033179440929887,-217.35908603656026
2.6864858000159435,1.6959848203942275e-06,0.00037033179440929887,-217.35796521057077
2.776455396740512,1.6959938173386436e-06,0.00037033179440929887,-217.35680686054866
2.8694380480417077,1.6960031155880066e-06,0.00037033179440929887,-217.3556097306486
2.9655346602057895,1.696012725232928e-06,0.00037033179440929887,-217.35437252302341
3.0648495188400178,1.6960226567019501e-06,0.00037033179440929887,-217.3530938964213
3.1674904020450905,1.6960329207728656e-06,0.00037033179440929887,-217.3517724647363
3.2735686973776947,1.6960435285844113e-06,0.00037033179440929887,-217.35040679551028
3.3831995227300915,1.696054491648356e-06,0.00037033179440929887,-217.34899540838572
3.49650185125793,1.696065821861996e-06,0.00037033179440929887,-217.34753677350602
3.613598640491849,1.6960775315210632e-06,0.00037033179440929887,-217.34602930986344
3.7346169657729917,1.69608963333307e-06,0.00037033179440929887,-217.3444713835916
3.8596881581572346,1.6961021404310996e-06,0.00037033179440929887,-217.3428613062014
3.9889479469377815,1.696115066388059e-06,0.00037033179440929887,-217.34119733275787
4.122536606940807,1.6961284252314065e-06,0.00037033179440929887,-217.33947765999716
4.260599110753979,1.6961422314583763e-06,0.00037033179440929887,-217.3377004243803
4.4032852860530705,1.6961565000517109e-06,0.00037033179440929887,-217.33586370008223
4.550749978197383,1.6961712464959194e-06,0.00037033179440929887,-217.33396549691471
4.703153218270466,1.6961864867940835e-06,0.00037033179440929887,-217.33200375817935
4.860660396748439,1.6962022374852225e-06,0.00037033179440929887,-217.32997635845015
5.023442442984433,1.6962185156622429e-06,0.00037033179440929887,-217.3278811012818
5.191676010703908,1.6962353389904873e-06,0.00037033179440929887,-217.32571571684238
5.365543669712147,1.696252725726905e-06,0.00037033179440929887,-217.32347785946723
5.545234104021979,1.6962706947398657e-06,0.00037033179440929887,-217.32116510513183
5.730942316616747,1.6962892655296345e-06,0.00037033179440929887,-217.31877494884088
5.922869841070705,1.696308458249534e-06,0.00037033179440929887,-217.31630480193098
6.121224960256549,1.6963282937278175e-06,0.00037033179440929887,-217.3137519892833
6.3262229323773695,1.6963487934902676e-06,0.00037033179440929887,-217.3111137464452
6.538086224568354,1.6963699797835608e-06,0.00037033179440929887,-217.30838721665506
6.757044754321751,1.696391875599407e-06,0.00037033179440929887,-217.30556944776987
6.98333613899707,1.6964145046995017e-06,0.00037033179440929887,-217.30265738909046
7.217205953687304,1.696437891641313e-06,0.00037033179440929887,-217.299647888082
7.458907997721018,1.6964620618047305e-06,0.00037033179440929887,-217.2965376869863
7.708704570089514,1.6964870414196092e-06,0.00037033179440929887,-217.29332341932167
7.96686675409796,1.696512857594233e-06,0.00037033179440929887,-217.29000160626768
8.233674711549405,1.696539538344735e-06,0.00037033179440929887,-217.2865686529304
8.509417986780928,1.6965671126254999e-06,0.00037033179440929887,-217.2830208444845
8.794395820881867,1.696595610360586e-06,0.00037033179440929887,-217.27935434218784
9.088917476435109,1.6966250624761988e-06,0.00037033179440929887,-217.27556517926547
9.393302573133887,1.6966555009342533e-06,0.00037033179440929887,-217.2716492566569
9.70788143463827,1.6966869587670604e-06,0.00037033179440929887,-217.26760233862444
10.032995447047771,1.6967194701131711e-06,0.00037033179440929887,-217.26342004821677
10.368997429379098,1.696753070254428e-06,0.00037033179440929887,-217.25909786258273
10.716252016451097,1.6967877956542507e-06,0.00037033179440929887,-217.25463110813195
11.075136054592384,1.6968236839972081e-06,0.00037033179440929887,-217.25001495553627
11.44603901060112,1.6968607742299144e-06,0.00037033179440929887,-217.24524441456688
11.829363394400712,1.6968991066032934e-06,0.00037033179440929887,-217.24031432876242
12.225525195850132,1.6969387227162607e-06,0.00037033179440929887,-217.2352193699223
12.634954336182888,1.696979665560866e-06,0.00037033179440929887,-217.22995403241976
13.058095134564539,1.6970219795689516e-06,0.00037033179440929887,-217.2245126273286
13.495406790275077,1.6970657106603674e-06,0.00037033179440929887,-217.2188892763582
13.947363881039466,1.6971109062928047e-06,0.00037033179440929887,-217.21307790559035
14.414456878047123,1.6971576155132995e-06,0.00037033179440929887,-217.20707223901138
14.897192678219186,1.6972058890114586e-06,0.00037033179440929887,-217.2008657918336
15.396095154301369,1.6972557791744672e-06,0.00037033179440929887,-217.19445186359923
15.911705723379141,1.6973073401439418e-06,0.00037033179440929887,-217.1878235310598
16.44458393443238,1.6973606278746863e-06,0.00037033179440929887,-217.1809736408237
16.995308075567024,1.6974157001954127e-06,0.00037033179440929887,-217.17389480176539
17.564475801582734,1.6974726168714993e-06,0.00037033179440929887,-217.16657937718793
18.152704782557606,1.69753143966985e-06,0.00037033179440929887,-217.15901947673152
18.760633374153795,1.697592232425922e-06,0.00037033179440929887,-217.15120694802016
19.388921310371465,1.6976550611130041e-06,0.00037033179440929887,-217.14313336803806
20.038250419502866,1.697719993913809e-06,0.00037033179440929887,-217.13479003422756
20.709325364063485,1.6977871012944701e-06,0.00037033179440929887,-217.12616795529962
21.40287440550328,1.6978564560810082e-06,0.00037033179440929887,-217.11725784174865
22.119650194527843,1.6979281335383656e-06,0.00037033179440929887,-217.10805009606196
22.860430587887222,1.6980022114520864e-06,0.00037033179440929887,-217.0985348026143
23.626019492518694,1.6980787702127272e-06,0.00037033179440929887,-217.08870171723862
24.417247737959663,1.6981578929031015e-06,0.00037033179440929887,-217.0785402564627
25.23497397797741,1.69823966538844e-06,0.00037033179440929887,-217.06803948640103
26.08008562239412,1.6983241764095747e-06,0.00037033179440929887,-217.0571881112927
26.95349980011845,1.6984115176792409e-06,0.00037033179440929887,-217.0459744616729
27.856164354428767,1.6985017839816057e-06,0.00037033179440929887,-217.03438648216897
28.789058871588093,1.6985950732751292e-06,0.00037033179440929887,-217.022411718908
29.753195743907042,1.6986914867988708e-06,0.00037033179440929887,-217.01003730652536
30.74962126840845,1.6987911291823554e-06,0.00037033179440929887,-216.9972499547623
31.779416782285914,1.6988941085591192e-06,0.00037033179440929887,-216.9840359346398
32.84369983638852,1.6990005366840572e-06,0.00037033179440929887,-216.97038106419683
33.943625408005204,1.699110529054703e-06,0.00037033179440929887,-216.95627069378017
35.08038715426492,1.6992242050365662e-06,0.00037033179440929887,-216.94168969087252
36.25521870751274,1.699341687992673e-06,0.00037033179440929887,-216.92662242444538
37.469395014067786,1.6994631054174383e-06,0.00037033179440929887,-216.91105274882355
38.72423371781572,1.6995885890750285e-06,0.00037033179440929887,-216.8949639870467
40.021096590137326,1.699718275142349e-06,0.00037033179440929887,-216.87833891371443
41.3613910077249,1.6998523043568321e-06,0.00037033179440929887,-216.86115973729858
42.74657147989048,1.6999908221691614e-06,0.00037033179440929887,-216.84340808191033
44.178141227022905,1.7001339789011211e-06,0.00037033179440929887,-216.82506496850456
45.65765381190711,1.700281929908726e-06,0.00037033179440929887,-216.80611079550727
47.18671482567568,1.7004348357508175e-06,0.00037033179440929887,-216.78652531884936
48.76698363022251,1.7005928623633035e-06,0.00037033179440929887,-216.76628763139172
50.40017515896936,1.7007561812392354e-06,0.00037033179440929887,-216.74537614172365
52.088061777939465,1.700924969614915e-06,0.00037033179440929887,-216.7237685523195
53.83247520915798,1.7010994106622337e-06,0.00037033179440929887,-216.70144183703505
55.635308518466566,1.701279693687455e-06,0.00037033179440929887,-216.67837221792715
57.49851816990923,1.701466014336652e-06,0.00037033179440929887,-216.65453514137897
59.42412614891895,1.7016585748080241e-06,0.00037033179440929887,-216.62990525351336
61.41422215660915,1.7018575840713297e-06,0.00037033179440929887,-216.60445637487445
63.47096587755135,1.7020632580946586e-06,0.00037033179440929887,-216.57816147436233
65.59658932350006,1.7022758200788077e-06,0.00037033179440929887,-216.55099264239925
67.79339925560816,1.702495500699502e-06,0.00037033179440929887,-216.52292106331038
70.06377968776178,1.7027225383577251e-06,0.00037033179440929887,-216.4939169869001
72.41019447375079,1.7029571794384391e-06,0.00037033179440929887,-216.4639496992039
74.83518998108318,1.7031996785779619e-06,0.00037033179440929887,-216.43298749239835
77.34139785434444,1.7034502989403059e-06,0.00037033179440929887,-216.40099763384785
79.93153787110107,1.7037093125027676e-06,0.00037033179440929887,-216.36794633427073
82.60842089344754,1.703977000351079e-06,0.00037033179440929887,-216.3337987150047
85.37495191839946,1.704253652984449e-06,0.00037033179440929887,-216.29851877435178
88.2341332304437,1.7045395706308173e-06,0.00037033179440929887,-216.2620693529844
91.18906765966638,1.7048350635726667e-06,0.00037033179440929887,-216.22441209839295
94.24296194899442,1.7051404524837456e-06,0.00037033179440929887,-216.18550742835603
97.39913023420536,1.7054560687770705e-06,0.00037033179440929887,-216.14531449341425
100.6609976404813,1.7057822549645777e-06,0.00037033179440929887,-216.10379113832977
104.03210399941055,1.7061193650288268e-06,0.00037033179440929887,-216.0608938625122
107.51610769047036,1.7064677648071443e-06,0.00037033179440929887,-216.01657777939434
111.11678961116002,1.70682783238864e-06,0.00037033179440929887,-215.97079657473932
114.83805728009222,1.7071999585245118e-06,0.00037033179440929887,-215.9235024638631
118.68394907749591,1.7075845470520982e-06,0.00037033179440929887,-215.87464614775536
122.6586386277322,1.707982015333127e-06,0.00037033179440929887,-215.82417676808436
126.76643932857944,1.7083927947066454e-06,0.00037033179440929887,-215.77204186106974
131.01180903220268,1.7088173309571136e-06,0.00037033179440929887,-215.7181873102112
135.39935488288742,1.7092560847981789e-06,0.00037033179440929887,-215.6625572978586
139.93383831678753,1.7097095323726492e-06,0.00037033179440929887,-215.6050942556137
144.62018022911315,1.7101781657692112e-06,0.00037033179440929887,-215.54573881355188
149.4634663143664,1.7106624935564528e-06,0.00037033179440929887,-215.4844297482563
154.4689525854198,1.7111630413347693e-06,0.00037033179440929887,-215.42110392965628
159.6420710774268,1.711680352306756e-06,0.00037033179440929887,-215.35569626666512
164.98843574275492,1.7122149878666972e-06,0.00037033179440929887,-215.28813965161405
170.5138485433381,1.7127675282098025e-06,0.00037033179440929887,-215.2183649034802
176.22430574706024,1.7133385729618433e-06,0.00037033179440929887,-215.14630070991012
182.1260044350027,1.713928741829877e-06,0.00037033179440929887,-215.07187356804224
188.22534922661742,1.7145386752747625e-06,0.00037033179440929887,-214.995007724134
194.52895923012434,1.7151690352061997e-06,0.00037033179440929887,-214.91562511200368
201.04367522567546,1.715820505701044e-06,0.00037033179440929887,-214.833645290298
207.77656708908,1.7164937937456774e-06,0.00037033179440929887,-214.74898537860295
214.73494146414978,1.7171896300032415e-06,0.00037033179440929887,-214.6615599924161
221.9263496919873,1.7179087696065663e-06,0.00037033179440929887,-214.57128117700444
229.3585960058242,1.718651992977652e-06,0.00037033179440929887,-214.47805834017635
237.03974600030205,1.7194201066745947e-06,0.00037033179440929887,-214.38179818399973
244.97813538438692,1.7202139442668777e-06,0.00037033179440929887,-214.28240463550432
253.18237902741652,1.7210343672399737e-06,0.00037033179440929887,-214.1797787764115
261.6613803080964,1.721882265930244e-06,0.00037033179440929887,-214.07381877194013
270.4243407765915,1.7227585604911439e-06,0.00037033179440929887,-213.96441979874442
279.48077014019844,1.7236642018917914e-06,0.00037033179440929887,-213.85147397204437
288.8404965834338,1.7246001729489712e-06,0.00037033179440929887,-213.734870272019
298.5136774337406,1.7255674893937047e-06,0.00037033179440929887,-213.61449446953748
308.51081018438543,1.7265672009735392e-06,0.00037033179440929887,-213.49022905131304
318.84274388650823,1.7276003925917488e-06,0.00037033179440929887,-213.3619531445733
329.52069092268977,1.7286681854846902e-06,0.00037033179440929887,-213.22954244134706
340.5562391748114,1.7297717384385866e-06,0.00037033179440929887,-213.09286912248106
351.9613645994132,1.7309122490470612e-06,0.00037033179440929887,-212.95180178150673
363.7484442241967,1.7320909550107855e-06,0.00037033179440929887,-212.8062053484904
375.9302695797768,1.7333091354806516e-06,0.00037033179440929887,-212.65594101401007
388.52006058125914,1.7345681124459286e-06,0.00037033179440929887,-212.50086615341442
401.53147987470686,1.7358692521689058e-06,0.00037033179440929887,-212.3408342515329
414.97864766406656,1.7372139666675838e-06,0.00037033179440929887,-212.17569482801764
428.87615703464326,1.7386037152480184e-06,0.00037033179440929887,-212.00529336351363
443.23908978975425,1.7400400060879838e-06,0.00037033179440929887,-211.82947122686633
458.0830328177473,1.7415243978736716e-06,0.00037033179440929887,-211.64806560359332
473.4240950071456,1.743058501491203e-06,0.00037033179440929887,-211.46090942586065
489.2789247282757,1.7446439817747865e-06,0.00037033179440929887,-211.26783130422334
505.6647279003499,1.7462825593134268e-06,0.00037033179440929887,-211.06865546140457
522.5992866636097,1.7479760123181327e-06,0.00037033179440929887,-210.86320166840954
540.1009786767939,1.7497261785516605e-06,0.00037033179440929887,-210.6512851832861
558.1887970608731,1.751534957322888e-06,0.00037033179440929887,-210.4327166928646
576.882371010693,1.7534043115479705e-06,0.00037033179440929887,-210.20730225783248
596.2019870968962,1.7553362698805322e-06,0.00037033179440929887,-209.9748432615157
616.1686112812399,1.7573329289131937e-06,0.00037033179440929887,-209.73513636276488
636.8039116691971,1.759396455452828e-06,0.00037033179440929887,-209.48797345336473
658.1302820245385,1.761529088872015e-06,0.00037033179440929887,-209.23314162040816
680.1708660714085,1.7637331435392447e-06,0.00037033179440929887,-208.97042311410112
702.9495826102719,1.766011011330507e-06,0.00037033179440929887,-208.69959532148786
726.4911514749854,1.7683651642249969e-06,0.00037033179440929887,-208.42043074661015
750.8211203591626,1.7707981569877424e-06,0.00037033179440929887,-208.13269699764115
775.9658925409481,1.773312629942081e-06,0.00037033179440929887,-207.83615678155658
801.9527555362836,1.7759113118349806e-06,0.00037033179440929887,-207.53056790693523
828.8099107117652,1.7785970227983171e-06,0.00037033179440929887,-207.21568329550297
856.5665038892242,1.7813726774093328e-06,0.00037033179440929887,-206.89125100306126
885.2526569752482,1.7842412878535777e-06,0.00037033179440929887,-206.55701425046826
914.8995006499638,1.7872059671937858e-06,0.00037033179440929887,-206.21271146536185
945.5392081505573,1.7902699327482206e-06,0.00037033179440929887,-205.8580763353419
977.2050301861952,1.7934365095821599e-06,0.00037033179440929887,-205.4928378733518
1009.9313310222356,1.7967091341163122e-06,0.00037033179440929887,-205.11672049602046
1043.7536257728862,1.800091357856076e-06,0.00037033179440929887,-204.72944411575153
1078.7086189427869,1.8035868512456915e-06,0.00037033179440929887,-204.33072424736304
1114.8342442593334,1.8071994076514652e-06,0.00037033179440929887,-203.92027213010283
1152.1697058389764,1.810932947478395e-06,0.00037033179440929887,-203.49779486587926
1190.755520732166,1.8147915224246546e-06,0.00037033179440929887,-203.06299557456418
1230.633562893115,1.8187793198785656e-06,0.00037033179440929887,-202.61557356723455
1271.847108622095,1.8229006674628162e-06,0.00037033179440929887,-202.1552245382306
1314.4408835295815,1.8271600377308694e-06,0.00037033179440929887,-201.68164077691299
1358.461111073215,1.8315620530206518e-06,0.00037033179440929887,-201.194511400004
1403.955562720248,1.8361114904707873e-06,0.00037033179440929887,-200.69352260539696
1450.9736097899204,1.840813287204828e-06,0.00037033179440929887,-200.17835794831043
1499.5662770320162,1.8456725456891005e-06,0.00037033179440929887,-199.64869864065284
1549.7862979997549,1.8506945392699842e-06,0.00037033179440929887,-199.10422387444777
1601.6881722771013,1.8558847178966342e-06,0.00037033179440929887,-198.5446111701454
1655.3282246225956,1.8612487140353534e-06,0.00037033179440929887,-197.9695367506186
1710.7646660939063,1.8667923487820372e-06,0.00037033179440929887,-197.3786759416047
1768.0576572194116,1.8725216381793226e-06,0.00037033179440929887,-196.77170359931188
1827.2693732853859,1.8784427997452935e-06,0.00037033179440929887,-196.14829456585733
1888.464071809631,1.884562259220834e-06,0.00037033179440929887,-195.50812415314488
1951.708162274781,1.8908866575429464e-06,0.00037033179440929887,-194.85086865572097
2017.070278196953,1.897422858051604e-06,0.00037033179440929887,-194.17620589307091
2084.6213516079556,1.9041779539379593e-06,0.00037033179440929887,-193.48381578172857
2154.434690031884,1.9111592759419915e-06,0.00037033179440929887,-192.77338093747628
2226.5860560396404,1.918374400307943e-06,0.00037033179440929887,-192.04458730780192
2301.1537494677036,1.925831157006185e-06,0.00037033179440929887,-191.29712483466145
2378.2186923903905,1.933537638230427e-06,0.00037033179440929887,-190.5306881474655
2457.8645169378065,1.9415022071794973e-06,0.00037033179440929887,-189.7449772860653
2540.177656054793,1.9497335071332237e-06,0.00037033179440929887,-188.9396984533612
2625.247437299366,1.9582404708322605e-06,0.00037033179440929887,-188.1145647969916
2713.166179782438,1.9670323301720444e-06,0.00037033179440929887,-187.26929721938438
2804.0292943540153,1.976118626221397e-06,0.00037033179440929887,-186.4036252152649
2897.9353871446083,1.985509219576648e-06,0.00037033179440929887,-185.5172877355167
2994.9863665742073,1.9952143010625166e-06,0.00037033179440929887,-184.6100340760815
3095.2875539449587,2.0052444027913573e-06,0.00037033179440929887,-183.68162479036792
3198.947797737556,2.0156104095927814e-06,0.00037033179440929887,-182.73183262340757
3306.0795917353826,2.0263235708260525e-06,0.00037033179440929887,-181.76044346576356
3416.799197104595,2.0373955125880713e-06,0.00037033179440929887,-180.76725732495223
3531.2267685626334,2.0488382503302076e-06,0.00037033179440929887,-179.75208931188843
3649.4864847720755,2.0606642018976598e-06,0.00037033179440929887,-178.71477063961288
3771.7066831013417,2.0728862010055103e-06,0.00037033179440929887,-177.65514963130116
3898.0199988984973,2.085517511166072e-06,0.00037033179440929887,-176.57309273429973
4028.5635094292884,2.0985718400826772e-06,0.00037033179440929887,-175.46848553667286
4163.478882635621,2.112063354525492e-06,0.00037033179440929887,-174.3412337824969
4302.91253087592,2.126006695705533e-06,0.00037033179440929887,-173.19126438188437
4447.015769814203,2.140416995163542e-06,0.00037033179440929887,-172.018526411487
4595.944982630293,2.155309891190984e-06,0.00037033179440929887,-170.82299210099225
4749.861789729403,2.170701545800973e-06,0.00037033179440929887,-169.6046578009181
4908.9332241352195,2.186608662267554e-06,0.00037033179440929887,-168.36354492680823
5073.33191275686,2.203048503252366e-06,0.00037033179440929887,-167.09970087475475
5243.236263726409,2.2200389095383656e-06,0.00037033179440929887,-165.81319990301685
5418.83066001032,2.2375983193909314e-06,0.00037033179440929887,-164.50414397437618
5600.305659504813,2.255745788567371e-06,0.00037033179440929887,-163.17266355376748
5787.858201832405,2.274501010996543e-06,0.00037033179440929887,-161.81891835565412
5981.691822063995,2.293884340151021e-06,0.00037033179440929887,-160.4430980355869
6182.016871598428,2.3139168111350214e-06,0.00037033179440929887,-159.0454228203839
6389.050746439266,2.334620163512036e-06,0.00037033179440929887,-157.6261440714185
6603.01812311646,2.356016864896962e-06,0.00037033179440929887,-156.18554477558672
6824.1512025089805,2.37813013533832e-06,0.00037033179440929887,-154.7239399586576
7052.68996183299,2.400983972517034e-06,0.00037033179440929887,-153.2416770158892
7288.882415069021,2.424603177789101e-06,0.00037033179440929887,-151.7391359550183
7532.984882110784,2.4490133831004277e-06,0.00037033179440929887,-150.21672954700736
7785.262266927692,2.4742410788030335e-06,0.00037033179440929887,-148.67490338025374
8045.988345042949,2.5003136424028173e-06,0.00037033179440929887,-147.11413581434036
8315.44606063921,2.527259368270062e-06,0.00037033179440929887,-145.534937829826
8593.927833614214,2.555107498344958e-06,0.00037033179440929887,-143.93785277103882
8881.735876919607,2.583888253871422e-06,0.00037033179440929887,-142.32345597934946
9179.182524527367,2.6136328681936885e-06,0.00037033179440929887,-140.6923543149499
9486.590570379696,2.644373620651242e-06,0.00037033179440929887,-139.04518556575812
9804.293618690277,2.6761438716088804e-06,0.00037033179440929887,-137.38261774269176
10132.636445976983,2.708978098659927e-06,0.00037033179440929887,-135.70534826121113
10471.97537521898,2.7429119340418755e-06,0.00037033179440929887,-134.01410300971227
10822.678662544171,2.777982203305071e-06,0.00037033179440929887,-132.30963530605095
11185.126896866848,2.814226965276406e-06,0.00037033179440929887,-130.5927247441913
11559.71341290882,2.8516855533613618e-06,0.00037033179440929887,-128.86417593369592
11946.844718052833,2.890398618229281e-06,0.00037033179440929887,-127.12481713548975
12346.9409334908,2.9304081719281156e-06,0.00037033179440929887,-125.37549879805047
12760.436250146364,2.9717576334766026e-06,0.00037033179440929887,-123.6170919988703
13187.779399865742,3.014491875983271e-06,0.00037033179440929887,-121.85048679671878
13629.434142389036,3.058657275343492e-06,0.00037033179440929887,-120.07659050087919
14085.87976862964,3.1043017605673296e-06,0.00037033179440929887,-118.29632586415133
14557.611620808755,3.1514748657929075e-06,0.00037033179440929887,-116.51062920697728
15045.141630008595,3.20022778404164e-06,0.00037033179440929887,-114.72044848057611
15548.998871728578,3.250613422773751e-06,0.00037033179440929887,-112.92674127743386
16069.73014004641,3.302686461304291e-06,0.00037033179440929887,-111.1304727979077
16607.900541008174,3.356503410142042e-06,0.00037033179440929887,-109.33261378203902
17164.094105890345,3.412122672315616e-06,0.00037033179440929887,-107.53413841594842
17738.914425000305,3.469604606753401e-06,0.00037033179440929887,-105.7360222223788
18332.985302702094,3.529011593786021e-06,0.00037033179440929887,-103.9392399450852
18946.951434379323,3.5904081028425135e-06,0.00037033179440929887,-102.14476343681056
19581.47910606883,3.6538607624135812e-06,0.00037033179440929887,-100.35355956056569
20237.25691752541,3.719438432357935e-06,0.00037033179440929887,-98.56658811382108
20914.996529501168,3.7872122786301084e-06,0.00037033179440929887,-96.78479978504227
21615.433436051673,3.8572558505109405e-06,0.00037033179440929887,-95.0091341517426
22339.327762705743,3.929645160424415e-06,0.00037033179440929887,-93.24051772890908
23087.465091366375,4.004458766427622e-06,0.00037033179440929887,-91.47986207626053
23860.657312836673,4.081777857463195e-06,0.0003703317944092989,-89.72806197235298
24659.743507897285,4.161686341466919e-06,0.0003703317944092989,-87.98599366303124
25485.59085789019,4.24427093642594e-06,0.0003703317944092989,-86.25451319117526
26339.09558579837,4.329621264486581e-06,0.0003703317944092989,-84.53445481407805
27221.18392884117,4.417829949213713e-06,0.000370331794409299,-82.82662951416017
28132.813143642412,4.508992716107397e-06,0.000370331794409299,-81.13182360804645
29074.972545060446,4.603208496485706e-06,0.00037033179440929903,-79.45079745834384
30048.684579809167,4.700579534846655e-06,0.0003703317944092991,-77.78428429174112
31055.00593603337,4.801211499825535e-06,0.0003703317944092992,-76.13298912633951
32095.028690044397,4.905213598868297e-06,0.00037033179440929925,-74.49758781039425
33169.88149145861,5.0126986967451914e-06,0.0003703317944092994,-72.8787261739391
34280.73078802688,5.123783438033507e-06,0.00037033179440929963,-71.2770192940535
35428.78209148208,5.238588373702109e-06,0.0003703317944092999,-69.69305087385335
36615.28128578061,5.357238091935376e-06,0.0003703317944093002,-68.12737273461609
37841.515979155374,5.479861353338252e-06,0.0003703317944093007,-66.58050441982441
39108.81690144978,5.606591230669426e-06,0.00037033179440930126,-65.05293290930427
40418.559348246876,5.737565253253991e-06,0.0003703317944093022,-63.545112441078196
41772.16467336273,5.872925556232531e-06,0.00037033179440930326,-62.057464438025384
43171.10183132296,6.012819034808517e-06,0.0003703317944093048,-60.590377535966915
44616.88897149554,6.157397503661313e-06,0.00037033179440930684,-59.14420770936099
46111.09508561183,6.306817861697995e-06,0.00037033179440930955,-57.7192784904057
47655.34171046129,6.461242262322543e-06,0.00037033179440931324,-56.3158812770154
49251.304687610245,6.6208382894074166e-06,0.00037033179440931817,-54.93427572484388
50900.71598205174,6.785779139158224e-06,0.00037033179440932484,-53.57469021829444
52605.36556176288,6.956243808069153e-06,0.00037033179440933384,-52.23732241526005
54367.103340206406,7.1324172871727806e-06,0.00037033179440934587,-50.92233986019931
56187.84118388771,7.3144907627954505e-06,0.0003703317944093621,-49.62988066004868
58069.55498714263,7.5026618240356895e-06,0.000370331794409384,-48.36005421742202
60014.286816411004,7.697134677191206e-06,0.0003703317944094133,-47.11294201552839
62024.14712631954,7.898120367366796e-06,0.0003703317944094528,-45.88859844926876
64101.31704998239,8.105837007504016e-06,0.0003703317944095059,-44.68705169702642
66248.05076600137,8.320510015080808e-06,0.00037033179440957735,-43.50830462776394
68466.67794473824,8.542372356738297e-06,0.00037033179440967346,-42.3523357381574
70759.6062765099,8.771664801099896e-06,0.00037033179440980275,-41.21910011465168
73129.32408445413,9.008636180057438e-06,0.0003703317944099766,-40.10853041549019
75578.4030248972,9.25354365880747e-06,0.0003703317944102105,-39.02053786796919
78109.50087815842,9.506653014931234e-06,0.0003703317944105251,-37.95501327637378
