z,Theta_A_norm,Theta_B_norm,rel_diff
80725.36443281533,9.768238926820713e-06,0.00037033179441094827,-36.91182803628257
83428.8324665646,1.0038585271764195e-05,0.00037033179441151753,-35.89083515116019
86222.83882690853,1.0317985434014408e-05,0.0003703317944122831,-34.89187024740725
89110.41561501536,1.0606742623174028e-05,0.0003703317944133129,-33.91475258428516
92094.69647620353,1.0905170203243512e-05,0.00037033179441469814,-32.95928605539332
95178.92000062592,1.1213592032688979e-05,0.00037033179441656145,-32.0252601786296
98366.43323783907,1.153234281589852e-05,0.00037033179441906775,-31.112451071826214
101660.69532907748,1.186176846640901e-05,0.00037033179442243897,-30.220622411503864
105065.28126116832,1.220222648229695e-05,0.0003703317944269736,-29.349526372441357
108583.88574616685,1.2554086334141352e-05,0.00037033179443307315,-28.498904545999547
112220.32723091653,1.2917729865979056e-05,0.00037033179444127763,-27.668488835380177
115978.55204089137,1.3293551709688283e-05,0.00037033179445231345,-26.858002326226874
119862.63866281066,1.3681959713249358e-05,0.0003703317944671577,-26.06716013120074
123876.80217068108,1.4083375383348206e-05,0.00037033179448712475,-25.295670207370513
128025.39880006168,1.4498234342802024e-05,0.0003703317945139824,-24.54323414546282
132312.93067552353,1.4926986803304495e-05,0.0003703317945501086,-23.80954793020421
136744.0506964265,1.5370098054002604e-05,0.00037033179459870194,-23.094302671170144
141323.56758632365,1.5828048966436234e-05,0.00037033179466406486,-22.397185303720157
146056.45111146383,1.630133651638754e-05,0.0003703317947519845,-21.717879259758508
150947.83747406525,1.6790474323207386e-05,0.0003703317948702452,-21.056065108201356
156003.0348862036,1.7295993207203218e-05,0.00037033179502931777,-20.411421165168278
161227.5293303721,1.78184417656941e-05,0.0003703317952432862,-19.783624074035878
166626.99051295704,1.8358386968357232e-05,0.0003703317955310952,-19.17234935560538
172207.27801709747,1.8916414772512895e-05,0.0003703317959182272,-18.57727192873513
177974.44766159792,1.9493130759014657e-05,0.0003703317964389585,-17.998066601882176
183934.758072804,2.0089160789435786e-05,0.00037033179713939453,-17.434408536076806
190094.67747656282,2.070515168526418e-05,0.00037033179808155115,-16.885973679927957
196460.89071764986,2.1341771929843808e-05,0.00037033179934884645,-16.352439177319837
203040.30651426825,2.1999712393823464e-05,0.00037033180105348597,-15.833483748517484
209840.06495550537,2.267968708490114e-05,0.00037033180334639733,-15.328788045446332
216867.54524987037,2.338243392267645e-05,0.0003703318064305933,-14.838034981954676
224130.37373333483,2.410871553945332e-05,0.0003703318105791464,-14.360910039902684
231636.432145553,2.4859320107860673e-05,0.0003703318161593662,-13.897101551955355
239393.86618325766,2.5635062196190504e-05,0.0003703318236653207,-13.446300961982992
247411.09434009902,2.6436783652380294e-05,0.00037033183376157964,-13.008203064000034
255696.81704253488,2.7265354517600478e-05,0.0003703318473420543,-12.582506220595654
264260.02609167085,2.8121673970436874e-05,0.00037033186560914166,-12.168912561835965
273110.0144213137,2.9006671302694327e-05,0.00037033189018017957,-11.767128165643078
282256.3861828097,2.992130692787887e-05,0.0003703319232306385,-11.37686322068992
291709.0671676307,3.086657342345457e-05,0.0003703319676867232,-10.997832172887684
301478.31557899964,3.184349660800422e-05,0.0003703320274844352,-10.62975385659589
311574.7331642646,3.285313665446485e-05,0.0003703321079180243,-10.272351611750745
322009.2767200833,3.3896589240644296e-05,0.00037033221610866847,-9.925353388199163
332793.26998291875,3.4974986738268657e-05,0.0003703323616348559,-9.588491838644462
343938.4159177444,3.60894994418508e-05,0.0003703325573802416,-9.26150440177038
355456.80941828765,3.724133683871251e-05,0.0003703328206739775,-8.94413337732321
367360.9504326107,3.8431748921540376e-05,0.00037033317482435647,-8.636125995213055
379663.7575282518,3.96620275448976e-05,0.000370333651181339,-8.33723448106932
392378.58191167103,4.0933507827166185e-05,0.00037033429191019957,-8.047216121175454
405519.22191719065,4.224756959943856e-05,0.0003703351537212007,-7.765833330353805
419099.9379811784,4.360563890293335e-05,0.0003703363128843516,-7.492853727214602
433135.46811769856,4.5009189536557824e-05,0.00037033787197120974,-7.228050222286498
447641.0439124511,4.6459744656299124e-05,0.0003703399689170644,-6.9712011259806355
462632.4070523299,4.795887842817733e-05,0.000370342789199597,-6.7220902852058595
478125.8264085643,4.950821773655659e-05,0.00037034658220135393,-6.480507259866317
494138.1156919556,5.1109443949665924e-05,0.00037035168318558443,-6.246247553589463
510686.65169939736,5.276429474424809e-05,0.0003703585427976488,-6.0191129170360425
527789.3931714501,5.4474565991313835e-05,0.00037036776664543277,-5.798911747263654
545464.9002814671,5.6242113705051215e-05,0.00037038016836080215,-5.585459613114391
563732.354777388,5.80688560570015e-05,0.0003703968406613406,-5.378579944777146
582611.5807980928,5.995677545769108e-05,0.00037041925039219713,-5.178104935839755
602123.0663868701,6.190792070797464e-05,0.00037044936541932736,-4.9838767185667745
622287.9857253856,6.392440922242822e-05,0.00037048982366292665,-4.795748887937134
643128.2221122383,6.60084293272009e-05,0.0003705441575931481,-4.613588466957408
664666.391711082,6.816224263482302e-05,0.000370617091215078,-4.437278424077784
686925.8680940442,7.038818649854383e-05,0.00037071493091302214,-4.266720871132138
709930.8076071176,7.268867654886636e-05,0.0003708460762818473,-4.101841082944176
733706.1755850083,7.506620931502784e-05,0.00037102168165658586,-3.9425924799203806
758277.7734439359,7.752336493427502e-05,0.00037125650221812585,-3.7889626892857446
783672.2666817366,8.006280995186981e-05,0.00037156995795741644,-3.6409807272663515
809917.2138157091,8.268730021486895e-05,0.00037198744033148574,-3.498725189537564
837041.0962895531,8.539968386281269e-05,0.00037254186349196814,-3.3623330513778584
865073.349381908,8.820290441857372e-05,0.00037327541453505435,-3.2320081974131707
894044.3941499828,9.110000398271427e-05,0.00037424137190602197,-3.1080280520847423
923985.6704429975,9.409412653482511e-05,0.0003755057230103657,-2.9907456165331165
954929.6710212028,9.718852134542137e-05,0.00037714811141208285,-2.8805828732762233
986909.976817569,0.00010038654650210586,0.0003792613905901154,-2.778010139856335
1019961.2933803442,0.00010369167255381816,0.00038194880981447975,-2.683505149521436
1054119.4885360964,0.000107107486277133,0.0003853177392735829,-2.597486531208479
1089421.6313140462,0.00011063769456868653,0.0003894690786831083,-2.5202204836373965
1125906.0321739977,0.00011428612846796284,0.0003944823508646478,-2.4517080607488664
1163612.284581455,0.00011805674731479834,0.0004003980927005567,-2.391573135865713
1202581.3079751127,0.00012195364304612383,0.00040720123218436727,-2.3389837483605187
1242855.3921732793,0.00012598104463659889,0.0004148107538640114,-2.292644183579855
1284478.2432674952,0.0001301433226879663,0.0004230807692114024,-2.2508834143245875
1327495.0310530735,0.00013444499417209787,0.00043181527755589466,-2.2118360390803735
1371952.4380481183,0.00013889072733288798,0.0004407941405702969,-2.1736758028044476
1417898.7101541318,0.0001434853467523056,0.0004498034500766653,-2.1348389243756527
1465383.7090132732,0.00014823383858611169,0.00045866204039220036,-2.0941790671214076
1514458.9661190026,0.00015314135597491394,0.000467238087555042,-2.0510248820807115
1565177.738738917,0.00015821322463644108,0.00047545398573375013,-2.0051469264108492
1617595.0677103829,0.00016345494864509642,0.00048328155925253297,-1.9566652050520905
1671767.8371717718,0.0001688722164050712,0.0004907316044931849,-1.9059345281290945
1727754.836294027,0.00017447090682349073,0.0004978417006229387,-1.8534367688396138
1785616.8230796556,0.00018025709569030295,0.0005046650398766247,-1.7996958341306144
1845416.5902982738,0.0001862370622718215,0.0005112616315172472,-1.7452195888433715
1907219.033630371,0.00019241729612509099,0.0005176921649099585,-1.6904658538253516
1971091.2220931286,0.00019880450414045642,0.0005240142116207916,-1.6358266573808249
2037102.4708248395,0.0002054056178199933,0.0005302802154723438,-1.5816246950804118
2105324.416306792,0.00021222780079968294,0.000536536714334012,-1.5281170153595334
2175831.0941043785,0.00021927845662351019,0.0005428243342810884,-1.4755023481996217
2248699.019211661,0.0002265652367779065,0.0005491782188593187,-1.4239297549326058
2324007.2690867255,0.00023409604899527132,0.0005556286661912151,-1.3735072359228013
2401837.569467785,0.00024187906583556724,0.0005622018318571012,-1.3243095879959033
2482274.3830633224,0.00024992273355532046,0.0005689204156115445,-1.2763852152153812
2565405.0012123617,0.00025823578127363107,0.0005758042896135549,-1.2297618353802906
2651319.6386144618,0.00026682723044515707,0.0005828710504367155,-1.18445115014795
2740111.5312321945,0.0002757064046503455,0.0005901364914600813,-1.140452602863906
2831877.0374722905,0.0002848829397135298,0.0005976149999506535,-1.0977563646022406
2926715.7427553944,0.0002943667941598875,0.0006053198867774693,-1.0563456843188819
3024730.567587738,0.0003041682600225896,0.0006132636579343553,-1.0161987246427688
3126027.8792521944,0.0003142979740118863,0.0006214582369671022,-0.9772899870604942
3230717.6072397386,0.00032476692905823414,0.0006299151466583755,-0.939591412478532
3338913.3625467666,0.00033558648624200783,0.0006386456573068307,-0.9030732269900524
3450732.560967549,0.0003467683871227237,0.0006476609078620629,-0.8677045887486026
3566296.5505158114,0.00035832476648117734,0.0006569720051574403,-0.8334540802441317
3685730.7431135215,0.0003702681654882991,0.0006665901055703286,-0.8002900808154776
3809164.750690003,0.00038261154531504305,0.0006765264826512662,-0.7681810466388646
3936732.525838852,0.00039536830119805386,0.000686792583598931,-0.7370957194033937
4068572.507185533,0.0004085522769764033,0.0006974000769060649,-0.7070032801367657
4204827.769623162,0.00042217778011514087,0.0007083608930487772,-0.6778734609282028
4345646.1795797795,0.0004362595972319972,0.0007196872597233131,-0.6496766243989189
4491180.555485329,0.00045081301014405264,0.0007313917328363778,-0.62238381852083
4641588.833612782,0.0004658538124518229,0.0007434872242153235,-0.5959668126408487
4797034.239473074,0.0004813983266787232,0.0007559870268120409,-0.570398119220247
4957685.46495016,0.0004974634219845438,0.0007689048380205273,-0.5456510047575258
5123716.851368119,0.0005140665324721289,0.0007822547816051633,-0.5216994925604787
5295308.578689271,0.0005312256761071576,0.0007960514286388619,-0.4985183594143221
5472646.861048321,0.0005489594742715232,0.0008103098177722708,-0.47608312771641864
5655924.148835059,0.000567287171971571,0.0008250454750933544,-0.4543700542812569
5845339.337544563,0.0005862286587230816,0.0008402744337874616,-0.4333561167373503
6041097.983621918,0.0006058044901357068,0.0008560132537691097,-0.4130189982206196
6243412.527535317,0.0006260359102202422,0.0008722790414258133,-0.3933370709021175
6452502.524320022,0.0006469448744429839,0.0008890894695899951,-0.3742893787596607
6668594.881842949,0.0006685540735521461,0.0009064627978357452,-0.3558556199045322
6891924.107046891,0.0006908869582022424,0.0009244178931821564,-0.3380161286986586
7122732.56044115,0.0007139677644031054,0.0009429742512730542,-0.3207518578396937
7361270.719115229,0.000737821539821212,0.0009621520180937851,-0.30404436054676937
7607797.448560522,0.0007624741709618052,0.0009819720122784712,-0.28787577294557476
7862580.283595478,0.0007879524112613633,0.0010024557480557213,-0.27222879672514566
8125895.718698619,0.0008142839101208532,0.0010236254588765036,-0.25708668211874736
8398029.50806497,0.0008414972429113217,0.001045504121764832,-0.24243321124583755
8679276.97571104,0.0008696219419843406,0.0010681154824295333,-0.22825268184041178
8969943.33596537,0.0008986885287210091,0.0010914840811738315,-0.21452989138206122
9270344.024691967,0.0009287285466542381,0.0011156352796383147,-0.20125012163932243
9580805.041606564,0.0009597745957003209,0.0011405952884123037,-0.18839912362969236
9901663.30405668,0.0009918603675368781,0.0011663911955482672,-0.17596310299685392
10233267.012649959,0.0010250206821656289,0.0011930509960140301,-0.16392870580268928
10575976.029126968,0.001059291525699608,0.0012206036221176606,-0.15228300472951883
10930162.266889194,0.0010947100894158968,0.0012490789749404784,-0.1410134856863775
11296210.09460533,0.0011313148101161886,0.0012785079568141215,-0.1301080348120042
11674516.753334604,0.001169145411839044,0.0013089225048784556,-0.11955492586635988
12065492.787619049,0.0012082429489690498,0.0013403556257578794,-0.10934280800194746
12469562.491013298,0.001248649850789722,0.0013728414313946562,-0.09946069390581187
12887164.366534688,0.0012904099675284356,0.0014064151760788384,-0.08989794830288811
13318751.602534039,0.001333568617943425,0.0014411132947156353,-0.0806442768112385
13764792.564502846,0.0013781726385044184,0.0014769734423721497,-0.07168971513971509
14225771.303351326,0.0014242704342203561,0.0015140345351468505,-0.06302461861860605
14702188.080708131,0.0014719120311692735,0.001552336792406353,-0.05463965205392806
15194559.91181264,0.0015211491307874367,0.0015919217804356565,-0.0465257798961392
15703421.126588063,0.0015720351659765598,0.001632832457549318,-0.03867425671421951
16229323.949505221,0.001624625359090083,0.001675113220712744,-0.031076617966211157
16772839.098865272,0.0016789767818613454,0.0017188099537242374,-0.023724671057530726
17334556.40615276,0.0017351484173387822,0.001763970077010256,-0.016610486678527405
17915085.456130072,0.0017932012238952633,0.0018106425990879168,-0.009726390412988093
18515056.248369023,0.001853198201381141,0.0018588781697507378,-0.003064954609476518
19135119.880936343,0.0019152044594926802,0.0019087291350352916,0.0033810094923775766
19775949.256976206,0.0019792872884301926,0.001960249594028557,0.009618459388346132
20438239.814955357,0.002045516231922427,0.0020134954575775437,0.01565412869629943
21122710.283364568,0.0021139631626965845,0.0020685245089650246,0.021494534310426687
21830103.46069422,0.0021847023604757436,0.0021253964666171537,0.0271459833300475
22561187.02153141,0.002257810592588441,0.0021841730489111,0.032614579769917613
23316754.349653065,0.0023333671972778328,0.0022449180411530274,0.03790623105870026
24097625.3990186,0.0024114541698008196,0.0023076973647990513,0.04302665433211962
24904647.58359766,0.002492156251410669,0.0023725791489944224,0.047981382527103066
25738696.696997184,0.002575561021319564,0.0024396338045084382,0.05277577028304481
26600677.862887263,0.002661758991741031,0.0025089341001454575,0.05741499965615306
27491526.517255675,0.0027508437061152255,0.0025805552417148135,0.061904085652650695
28412209.42355865,0.002842911840623834,0.0026545749536454576,0.06624788158645425
29363725.721867878,0.002938063309104599,0.0027310735633337777,0.07045108426676594
30347108.013154026,0.003036401371479489,0.0028101340883162585,0.074518239020878
31363423.479881637,0.003138032745813992,0.0028918423263614456,0.07845374455730404
32413775.044133402,0.003243067724129355,0.0029762869485791387,0.0822618576742295
33499302.564518645,0.0033516202920932225,0.0030635595956476965,0.08594669781809335
34621184.07316695,0.0034638082527187917,0.0031537549772640413,0.08951225149700051
35780637.054147266,0.0035797533542065055,0.003246970974924134,0.09296237655349204
36978919.764702,0.0036995814220672422,0.0033433087481456163,0.09630080630109468
38217332.60072762,0.0038234224956701364,0.003442872844247718,0.09953115352890624
39497219.50798611,0.003951410969363494,0.0035457713118077746,0.10265691437837482
40819969.44057614,0.004083685738321651,0.0036521158179172422,0.10568147209627826
42187017.86824927,0.004220390349276351,0.003762021769364705,0.10860810066780671
43599848.33420442,0.004361673156295919,0.0038756084378771447,0.11143996833351834
45059994.06505383,0.004507687481781587,0.00399299908955562,0.11418014099383492
46569039.63470477,0.004658591782855383,0.00411432111864559,0.11683158550462099
48128622.68396567,0.004814549823320453,0.0042397061857872695,0.11939717286729228
49740435.697739825,0.00497573085138013,0.004369290360895859,0.12187968131677807
51406227.84173834,0.005142309783308914,0.004503214270826883,0.12428179931058007
53127806.8607024,0.005314467393274382,0.004641623251986675,0.1266061284220525
54907041.04019814,0.005492390509516338,0.0047846675080538865,0.1288551861409384
56745861.23410963,0.0056762722170957715,0.0049325022729828855,0.13103140858410614
58646262.9600339,0.005866312067434006,0.00508528797946625,0.13313715311933355
60610308.5648481,0.006062716294869036,0.005243190433038856,0.13517470090489922
62640129.46280292,0.006265698040464506,0.0054063809920128205,0.13714625934766242
64737928.448566966,0.006475477583313744,0.005575036753438257,0.13905396448221466
66905982.08773646,0.006692282579590331,0.005749340745291954,0.1408998832736228
69146643.18740016,0.006916348309604175,0.005929482125102219,0.14268601584619073
71462343.34944504,0.007147917933131642,0.006115656385225816,0.1444142976405959
73855595.6093691,0.007387242753296391,0.006308065564999339,0.14608660150168934
76328997.16346945,0.007634582489287724,0.006506918469995697,0.14770473969916242
78885232.18736091,0.007890205558211964,0.006712430898623223,0.14927046588322876
81527074.7488883,0.008154389366383187,0.0069248258763136995,0.15078547697739517
84257391.8185886,0.008427420610368934,0.007144333897553103,0.15225141501032308
87079146.3809755,0.008709595588118142,0.007371193176018078,0.15366986888873999
89995400.65001696,0.009001220520508333,0.0076056499030891685,0.1550423761132731
93009319.39230111,0.009302611883661674,0.007847958515021831,0.156370424439041
96124173.3614909,0.00961409675238983,0.008098381969064702,0.15765545348275786
99343342.84780078,0.009936013155141036,0.008357192028825162,0.15889885627808062
102670321.34634109,0.010268710440833946,0.008624669559191547,0.16010198078083918
106108719.34831735,0.010612549657976863,0.008901104831132389,0.16126613132576265
109662268.25919273,0.010967903946483365,0.009186797836703097,0.16239257003625956
113334824.44807024,0.011335158942609823,0.00948205861460224,0.16348251818875
117130373.43268889,0.011714713197454306,0.009787207586630719,0.16453715753301146
121053034.20456974,0.012106978609470463,0.01010257590541851,0.16555763156994804
125107063.69901422,0.012512380871466573,0.01042850581379701,0.1665450467881507
129296861.41479866,0.012931359932574243,0.010765351016206475,0.16750047386056957
133626974.1885841,0.013364370475688564,0.011113477062541979,0.16842494880258202
138102101.12921423,0.013811882410897059,0.011473261744853865,0.1693194740926921
142727098.71726683,0.014274381385434,0.011845095507334012,0.17018501975706654
147506986.07538456,0.014752369310712542,0.012229381870032108,0.17102252441906723
152446950.41511068,0.015246364907007415,0.012626537866762377,0.17183289631490675
157552352.66613197,0.015756904266378227,0.013036994497675168,0.172617014276513
162828733.29404938,0.01628454143444557,0.01346119719698554,0.17337572868266365
168281818.31297994,0.016829849011650178,0.013899606316365606,0.17410986237940468
173917525.49952322,0.017393418774648527,0.014352697624525864,0.17482021157074723
179741970.81482494,0.01797586231851809,0.014820962823526844,0.17550754668059404
185761475.04171997,0.018577811720470523,0.015304910082382377,0.17617261318682656
191982570.64414823,0.01919992022579211,0.015805064588532855,0.1768161324284459
198412008.85628986,0.01984286295675604,0.01632196911778708,0.17743880238663717
205056767.0091178,0.02050733764527645,0.01685618462335169,0.17804129844059735
211924056.1023061,0.02119406539009796,0.017408290844586338,0.17862427409893553
219021328.62972713,0.02190379143934408,0.01797888693614649,0.17918836170744348
226356286.66701767,0.02263728599927244,0.0185685921181957,0.17973417313398368
233936890.2300003,0.023395345070115495,0.019178046348393703,0.18026230043124436
241771365.9130166,0.024178791309912413,0.01980791101638843,0.1807733164780691
249868215.81656483,0.024988474927271305,0.020458869661567108,0.18126777560005428
258236226.773916,0.025825274604029273,0.02113162871484417,0.18174621417008277
266884479.8867321,0.026690098448812618,0.021826918265291928,0.18220915118943826
275822360.38001955,0.027583884982530508,0.022545492852444587,0.18265708885013285
285059567.78713197,0.02850760415687355,0.023288132285137205,0.1830905130790468
294606126.47585964,0.02946225840692093,0.024055642487766697,0.18350989406447446
304472396.52704096,0.03044888373899969,0.0248488563748945,0.18391568676563785
314669084.9774839,0.03146855085497503,0.025668634755138472,0.1843083314057222
325207257.4394214,0.03252236631419384,0.026515867265336775,0.18468825394896404
336098350.1090909,0.033611473734340584,0.027391473335996,0.18505586656230597
347354182.1774865,0.034737055032510504,0.02829640318907263,0.1854115680621184
358986968.65672874,0.03590033170784431,0.02923163886916865,0.18575574434646616
371009333.63600034,0.03710256616711959,0.030198195309262793,0.18608876881339476
383434323.9814102,0.03834506309473488,0.03119712143213209,0.18641100276567982
396275423.49467075,0.039629170868574926,0.03222950128866043,0.18672279580247977
409546567.5459301,0.04095628302329148,0.03329645523426746,0.1870244861983189
423262158.19666827,0.04232783976259042,0.03439914114473707,0.18731640126980392
437437079.8290459,0.043745329522163784,0.03553875567276269,0.18759885773047366
452086715.29868424,0.04521029058496526,0.036716535546574884,0.18787216203416712
467226962.6283806,0.04672431275057866,0.03793375891205807,0.18813661070727508
482874252.2609081,0.048289039060495205,0.03919174671981587,0.18839249067024277
499045564.88959557,0.04990616758116832,0.0404918641586878,0.18864007954866346
515758449.88606066,0.05157745324678388,0.0418355221372751,0.18887964597430446
533031044.3450611,0.05330470976374215,0.04322417881508079,0.18911144987638853
550882092.7671736,0.05508981157892226,0.04465934118492869,0.18933574276344667
569330967.400626,0.056934695913861987,0.04614256670837618,0.1895527679960477
588397689.2643859,0.058841364867063116,0.047675465005897734,0.18976276105069712
608102949.8752822,0.06081188758669983,0.04925969960366997,0.18996594977519554
628468133.7027853,0.06284840251609299,0.05089698973885829,0.190162554635727
649515341.375776,0.06495311971438303,0.052589112225360606,0.1903527889559487
671267413.6665189,0.06712832325492325,0.05433790338203568,0.19053685914834034
693747956.2778233,0.06937637370399172,0.056145261025505294,0.19071496493805848
716981365.4603475,0.07169971068251736,0.05801314652969689,0.19088729957954606
740992854.4878007,0.07410085551359565,0.0599435869543587,0.19105405006612156
765808481.0188105,0.07658241395867071,0.06193867724486016,0.19121539733277867
791455175.3750993,0.07914707904534818,0.06400058250566104,0.19137151645241118
817960769.7667205,0.08179763398991377,0.06613154034992248,0.1915225768256699
845354028.4960186,0.0845369552177244,0.06833386332780618,0.19166874236465298
873664679.1731328,0.087368015484753,0.07060994143610191,0.1918101716706111
902923444.9768612,0.0902938871036696,0.07296224471190542,0.1919470182058406
933162077.9959699,0.09331774527796656,0.07539332591317088,0.19207943045991968
964413393.6870679,0.09644287154774021,0.07790582328905073,0.1922075521104062
996711306.4864899,0.09967265735087312,0.08050246344304542,0.19233152217808083
1030090866.6147728,0.10301060770347541,0.08318606429208762,0.19245147517675443
1064588298.113739,0.1064603450035868,0.08595953812481562,0.1925675412575497
1100241038.1574087,0.11002561296226099,0.08882589476241298,0.19267984634740962
1137087777.6794484,0.11371028066630372,0.09178824482555656,0.19278851228131227
1175168503.3611743,0.11751834677706609,0.09484980311119351,0.19289365692724658
1214524541.0257678,0.12145394386985847,0.09801389208312719,0.19299539430228793
1255198600.485721,0.12552134291868774,0.1012839454807163,0.19309383467696278
1297234821.892243,0.1297249579311899,0.10466351205049094,0.19318908466320198
1340678823.6368356,0.13406935073877954,0.10815625940622528,0.1932812472780843
1385577751.8571384,0.13855923594722594,0.11176597802419991,0.19337042197050636
1431980331.6006718,0.14319948605301877,0.11549658538227664,0.19345670458960512
1479936919.7020738,0.14799513673108278,0.11935213025455774,0.1935401872601485
1529499559.4311242,0.15295139229957083,0.12333679717860553,0.1936209581078027
1580722036.9709687,0.15807363136767694,0.1274549111209529,0.19369910074062482
1633659939.7877553,0.16336741267258978,0.13171094238131928,0.19377469333320663
1688370716.9550495,0.16883848111192423,0.1361095118007523,0.19384780706168328
1744913741.498533,0.1744927739781805,0.1406553963808058,0.1939185034768598
1803350374.8285341,0.1803364274019862,0.1453535354917032,0.19398683013888784
1863744033.3304567,0.1863757830111281,0.15020903796734209,0.19405281340455358
1926160257.1852603,0.1926173948125884,0.15522719058791967,0.19411644654964008
1990666781.49476,0.19906803630506276,0.1604134687945752,0.19417767024762927
2057333609.7888167,0.20573470782966652,0.1657735510621883,0.1942363405233655
2126233089.994336,0.21262464416682214,0.1713133393414269,0.19429217618341085
2197439992.9483995,0.21974532238755884,0.1770389896482647,0.19434467262048993
2271031593.5408306,0.22710446996775524,0.18295695969998776,0.1943929605350156
2347087754.5741096,0.23471007317411688,0.18907408526608974,0.19443557445518167
2425691013.4318185,0.24257038573100606,0.19539770495729689,0.1944700736305892
2506926671.649537,0.25069393777751603,0.20193586675328634,0.1944924215419247
2590882887.4854975,0.2590895451245207,0.20869767238337966,0.1944959713326999
2677650771.591298,0.26776631882173035,0.2156938538061969,0.19446980951402448
2767324485.8867083,0.2767336750451546,0.2229377392090222,0.1943960590533643
2860001345.7456923,0.286001345315688,0.23044686905554798,0.1942455067783651
2955781925.604683,0.29557938705991926,0.2382456866633194,0.19397056393847004
3054770168.107529,0.3054781945246075,0.2463699764197919,0.19349406656275825
3157073496.9057884,0.3157085100566925,0.25487406591019335,0.1926918097189555
3262802933.2365975,0.3262814357610619,0.263842185282109,0.19136623673765357
3372073216.4047804,0.33720844554874163,0.27340550184548573,0.18920921034296437
3485002928.2997274,0.3485013975885624,0.2837653528647256,0.18575548095868358
3601714622.082444,0.3601725471758434,0.2952190333703866,0.1803399906926977
3722334955.1822076,0.37223456003203476,0.30817364813760406,0.17209823797370552
3846994826.747332,0.3847005260497713,0.32311394587092757,0.1600896697782936
3975829519.6989627,0.397583973498227,0.3404734585956891,0.14364390596542131
4108978847.542363,0.4108988837042202,0.36038936592421594,0.12292444633741766
4246587306.094774,0.42465970622497257,0.3824510546481607,0.09939405824966809
4388804230.294694,0.4388813745290106,0.4056927156017753,0.07562102393352196
4535783956.2624855,0.4535793222022,0.42896007883439385,0.05427770218509031
4687685988.788507,0.46876949969652887,0.45139951037847176,0.03705443577131631
4844675174.430274,0.4844683916397953,0.47268875827546447,0.024314555020730995
5006921880.4067,0.5006930347250017,0.4929389900231681,0.01548662386744086
5174602179.483268,0.517461036198839,0.512470420592813,0.009644427805977443
5347898041.049122,0.5347905929693648,0.5316370577414675,0.0058967664528047255
5526997528.5931835,0.5527005113535813,0.5507426436248877,0.0035423664144959483
5712095003.79379,0.5712102274863639,0.5700196011919287,0.0020843924655805264
5903391337.443019,0.590339828412858,0.589636538223978,0.0011913310859795066
6101094127.435032,0.6101100738872774,0.609713694893811,0.00064968439373726
6305417924.054636,0.6305424189017212,0.6303375842806015,0.00032485462512821066
6516584462.810847,0.6516590369694909,0.651572318542138,0.00013307331354774245
6734822905.067723,0.673482844188133,0.6734676137155731,2.2614492249275918e-05
6960370086.734105,0.6960375241083708,0.6960641878503119,-3.8307908722597866e-05
7193470775.281739,0.7193475534358735,0.7193973090306969,-6.916767087854896e-05
7434377935.371044,0.7434382285937872,0.743499095280362,-8.187188152796375e-05
7683353003.372303,0.7683356931748081,0.7683999957683004,-8.369075400704715e-05
7940666171.080774,0.7940669663126453,0.7941297436870265,-7.905803546106644e-05
8206596678.933171,0.8206599720036185,0.8207179715426709,-7.0674263435543e-05
8481433119.044057,0.8481435694102475,0.8481946121007433,-6.0181663030612386e-05
8765473748.390501,0.8765475841796632,0.8765901638556295,-4.8576571009746895e-05
9059026812.485546,0.9059028408109,0.9059358712086025,-3.6461302707650804e-05
9362410879.891174,0.9362411961061357,0.9362638511818009,-2.419790515463083e-05
9675955187.934252,0.967595573742228,0.9676071868165245,-1.2001991959832542e-05
10000000000.0,1.0,1.0,0.0
