z,T_eV,Theta_total_norm,Gamma_QCD,Gamma_weak,Gamma_thermal,Gamma_EM
60014.286816411004,14.092929569239155,0.0003703317944094133,0.0,1.717984426289223e-73,2.371593297444098e-11,2.371593297444098e-11
62024.14712631954,14.564889652979101,0.0003703317944094528,0.0,2.8158400385318365e-73,3.0866511695030795e-11,3.0866511695030795e-11
64101.31704998239,15.05265553714576,0.0003703317944095059,0.0,4.615267217883748e-73,4.0173063340935834e-11,4.0173063340935834e-11
66248.05076600137,15.556756553213782,0.00037033179440957735,0.0,7.564597636954405e-73,5.228563735054993e-11,5.228563735054993e-11
68466.67794473824,16.077739759808885,0.00037033179440967346,0.0,1.2398664858999563e-72,6.805028056216236e-11,6.805028056216236e-11
70759.6062765099,16.61617053638454,0.00037033179440980275,0.0,2.0321890761639698e-72,8.856813278765966e-11,8.856813278765966e-11
73129.32408445413,17.17263319678122,0.0003703317944099766,0.0,3.330837181484509e-72,1.152723404379828e-10,1.152723404379828e-10
75578.4030248972,17.74773162333299,0.0003703317944102105,0.0,5.459373307926978e-72,1.5002816057148802e-10,1.5002816057148802e-10
78109.50087815842,18.342089922210747,0.0003703317944105251,0.0,8.948129767564397e-72,1.952632475769608e-10,1.952632475769608e-10
80725.36443281533,18.956353100712107,0.00037033179441094827,0.0,1.4666343279200036e-71,2.541372229471136e-10,2.541372229471136e-10
83428.8324665646,19.5911877672341,0.00037033179441151753,0.0,2.4038729225536846e-71,3.3076237250672014e-10,3.3076237250672014e-10
86222.83882690853,20.24728285468715,0.0003703317944122831,0.0,3.940045616857604e-71,4.3049088669296796e-10,4.3049088669296796e-10
89110.41561501536,20.925350368136602,0.0003703317944133129,0.0,6.457896442034312e-71,5.602887074948101e-10,5.602887074948101e-10
92094.69647620353,21.626126157481874,0.00037033179441469814,0.0,1.0584759195627026e-70,7.292220951047351e-10,7.292220951047351e-10
95178.92000062592,22.350370716013078,0.00037033179441656145,0.0,1.7348860892676617e-70,9.490909007745134e-10,9.490909007745134e-10
98366.43323783907,23.098870005710364,0.00037033179441906775,0.0,2.8435509980535773e-70,1.23525277975301e-09,1.23525277975301e-09
101660.69532907748,23.872436310183016,0.00037033179442243897,0.0,4.660700011722211e-70,1.607695915299632e-09,1.607695915299632e-09
105065.28126116832,24.67190911617248,0.0003703317944269736,0.0,7.63908510601195e-70,2.0924351832044786e-09,2.0924351832044786e-09
108583.88574616685,25.498156024577387,0.00037033179443307315,0.0,1.2520786609577068e-69,2.7233292784939953e-09,2.7233292784939953e-09
112220.32723091653,26.3520736919878,0.00037033179444127763,0.0,2.0522106855542284e-69,3.5444457301201967e-09,3.5444457301201967e-09
115978.55204089137,27.234588803751954,0.00037033179445231345,0.0,3.3636619168835915e-69,4.613138999302107e-09,4.613138999302107e-09
119862.63866281066,28.146659079629806,0.0003703317944671577,0.0,5.513187880134515e-69,6.004056665947876e-09,6.004056665947876e-09
123876.80217068108,29.089274313126595,0.00037033179448712475,0.0,9.036355460377807e-69,7.814353534380101e-09,7.814353534380101e-09
128025.39880006168,30.06345744563237,0.0003703317945139824,0.0,1.4810982776491636e-68,1.0170477862542024e-08,1.0170477862542024e-08
132312.93067552353,31.070265676535115,0.0003703317945501086,0.0,2.427585320862335e-68,1.3237003731430242e-08,1.3237003731430242e-08
136744.0506964265,32.11079161051024,0.00037033179459870194,0.0,3.978919767860454e-68,1.7228126494037764e-08,1.7228126494037764e-08
141323.56758632365,33.18616444323348,0.00037033179466406486,0.0,6.521626353410551e-68,2.2422624258721976e-08,2.2422624258721976e-08
146056.45111146383,34.297551186801854,0.0003703317947519845,0.0,1.0689236695835375e-67,2.9183330463712273e-08,2.9183330463712273e-08
150947.83747406525,35.44615793619472,0.0003703317948702452,0.0,1.7520138027245253e-67,3.798247769816953e-08,3.798247769816953e-08
156003.0348862036,36.63323117814722,0.00037033179502931777,0.0,2.8716294561517784e-67,4.943468303016247e-08,4.943468303016247e-08
161227.5293303721,37.86005914385836,0.0003703317952432862,0.0,4.706730381384786e-67,6.433987885865691e-08,6.433987885865691e-08
166626.99051295704,39.12797320700006,0.0003703317955310952,0.0,7.714544462643109e-67,8.373918799728339e-08,8.373918799728339e-08
172207.27801709747,40.43834932854601,0.0003703317959182272,0.0,1.2644489328624612e-66,1.0898764584538415e-07,1.0898764584538415e-07
177974.44766159792,41.79260954998636,0.0003703317964389585,0.0,2.0724895198804987e-66,1.4184884925930405e-07,1.4184884925930405e-07
183934.758072804,43.19222353655088,0.00037033179713939453,0.0,3.3969052377179e-66,1.8461814329748664e-07,1.8461814329748664e-07
190094.67747656282,44.638710172112944,0.00037033179808155115,0.0,5.567683746786244e-66,2.4028295035032593e-07,2.4028295035032593e-07
196460.89071764986,46.133639207507706,0.00037033179934884645,0.0,9.125690235489429e-66,3.1273144050531456e-07,3.1273144050531456e-07
203040.30651426825,47.67863296405054,0.00037033180105348597,0.0,1.4957428072728305e-65,4.070241185377247e-07,4.070241185377247e-07
209840.06495550537,49.27536809410728,0.00037033180334639733,0.0,2.4515917888290356e-65,5.297472974811145e-07,5.297472974811145e-07
216867.54524987037,50.92557740062384,0.0003703318064305933,0.0,4.018272884931472e-65,6.894731482328261e-07,6.894731482328261e-07
224130.37373333483,52.631051717593024,0.0003703318105791464,0.0,6.586136510698184e-65,8.973584585156827e-07,8.973584585156827e-07
231636.432145553,54.393641853495865,0.0003703318161593662,0.0,1.079498544028847e-64,1.1679239225652798e-06,1.1679239225652798e-06
239393.86618325766,56.21526059982994,0.0003703318236653207,0.0,1.769348671348494e-64,1.520068391624402e-06,1.520068391624402e-06
247411.09434009902,58.09788480690097,0.00037033183376157964,0.0,2.9000455359488977e-64,1.9783889250277517e-06,1.9783889250277517e-06
255696.81704253488,60.043557529133864,0.0003703318473420543,0.0,4.753311091312915e-64,2.5748988379098307e-06,2.5748988379098307e-06
264260.02609167085,62.05439024222764,0.00037033186560914166,0.0,7.790901035551203e-64,3.3512637349728634e-06,3.3512637349728634e-06
273110.0144213137,64.13256513456425,0.00037033189018017957,0.0,1.2769654987577668e-63,4.361711689781198e-06,4.361711689781198e-06
282256.3861828097,66.28033747535382,0.0003703319232306385,0.0,2.0930069253447112e-63,5.676820798944627e-06,5.676820798944627e-06
291709.0671676307,68.50003806209068,0.0003703319676867232,0.0,3.430537666399429e-63,7.388448592688541e-06,7.388448592688541e-06
301478.31557899964,70.7940757499715,0.0003703320274844352,0.0,5.622814332238679e-63,9.616147486862318e-06,9.616147486862318e-06
311574.7331642646,73.16494006602537,0.0003703321079180243,0.0,9.216060511908436e-63,1.251551416801508e-05,1.251551416801508e-05
322009.2767200833,75.615203910788,0.00037033221610866847,0.0,1.5105562940184932e-62,1.6289055730042532e-05,1.6289055730042532e-05
332793.26998291875,78.14752635045568,0.0003703323616348559,0.0,2.4758739700097436e-62,2.1200330907671182e-05,2.1200330907671182e-05
343938.4159177444,80.76465550254764,0.0003703325573802416,0.0,4.058075981334801e-62,2.7592353062856067e-05,2.7592353062856067e-05
355456.80941828765,83.46943151820687,0.0003703328206739775,0.0,6.651381148301681e-62,3.5911538493200025e-05,3.5911538493200025e-05
367360.9504326107,86.26478966437958,0.00037033317482435647,0.0,1.0901933184465453e-61,4.6738869667076396e-05,4.6738869667076396e-05
379663.7575282518,89.1537635092133,0.000370333651181339,0.0,1.7868792928121112e-61,6.083044474177048e-05,6.083044474177048e-05
392378.58191167103,92.13948821413588,0.00037033429191019957,0.0,2.928781244530431e-61,7.917023660781288e-05,7.917023660781288e-05
405519.22191719065,95.22520393618213,0.0003703351537212007,0.0,4.8004137541206414e-61,0.00010303873119516385,0.00010303873119516385
419099.9379811784,98.41425934426655,0.0003703363128843516,0.0,7.868110047074e-61,0.00013410221320183955,0.00013410221320183955
433135.46811769856,101.71011525321181,0.00037033787197120974,0.0,1.2896212970027105e-60,0.00017452889143970753,0.00017452889143970753
447641.0439124511,105.1163483794827,0.0003703399689170644,0.0,2.11375176787881e-60,0.0002271398999470563,0.0002271398999470563
462632.4070523299,108.63665522269567,0.000370342789199597,0.0,3.4645416519321076e-60,0.0002956055949690668,0.0002956055949690668
478125.8264085643,112.27485607712183,0.00037034658220135393,0.0,5.678551976969879e-60,0.00038470064362461414,0.00038470064362461414
494138.1156919556,116.03489917753087,0.00037035168318558443,0.0,9.307422710592583e-60,0.0005006353574742912,0.0005006353574742912
510686.65169939736,119.92086498388144,0.0003703585427976488,0.0,1.5255318735963325e-59,0.0006514857976184358,0.0006514857976184358
527789.3931714501,123.93697060950076,0.00037036776664543277,0.0,2.5004210552195945e-59,0.0008477516507670019,0.0008477516507670019
545464.9002814671,128.08757439756664,0.00037038016836080215,0.0,4.098312040819851e-59,0.0011030790804542185,0.0011030790804542185
563732.354777388,132.3771806508504,0.0003703968406613406,0.0,6.717333486738421e-59,0.0014351960661445173,0.0014351960661445173
582611.5807980928,136.8104445198616,0.00037041925039219713,0.0,1.1010037797409826e-58,0.0018671205378221198,0.0018671205378221198
602123.0663868701,141.3921770546909,0.00037044936541932736,0.0,1.80459904107224e-58,0.002428717223477211,0.002428717223477211
622287.9857253856,146.12735042604234,0.00037048982366292665,0.0,2.9578261646345456e-58,0.003158697700049156,0.003158697700049156
643128.2221122383,151.02110332111138,0.0003705441575931481,0.0,4.8480219982013526e-58,0.004107179409455268,0.004107179409455268
664666.391711082,156.0787465201743,0.000370617091215078,0.0,7.94614577792145e-58,0.00533894228060622,0.00533894228060622
686925.8680940442,161.30576865993098,0.00037071493091302214,0.0,1.3024122888423464e-57,0.006937543476378259,0.006937543476378259
709930.8076071176,166.70784218986532,0.0003708460762818473,0.0,2.1347177080966008e-57,0.009010466396700879,0.009010466396700879
733706.1755850083,172.2908295280769,0.00037102168165658586,0.0,3.498907248334349e-57,0.011695479714242582,0.011695479714242582
758277.7734439359,178.0607894232755,0.00037125650221812585,0.0,5.734881084101211e-57,0.015168349108132374,0.015168349108132374
783672.2666817366,184.02398352983076,0.00037156995795741644,0.0,9.399752385683781e-57,0.019651950953196915,0.019651950953196915
809917.2138157091,190.18688320302437,0.00037198744033148574,0.0,1.5406657165465524e-56,0.025426640783528975,0.025426640783528975
837041.0962895531,196.5561765218672,0.00037254186349196814,0.0,2.52522704902745e-56,0.03284136795211495,0.03284136795211495
865073.349381908,203.1387755471145,0.00037327541453505435,0.0,4.138971682608033e-56,0.04232442027654209,0.04232442027654209
894044.3941499828,209.94182382234342,0.00037424137190602197,0.0,6.783978857816547e-56,0.05439173916797414,0.05439173916797414
923985.6704429975,216.97270412624627,0.0003755057230103657,0.0,1.1119276359061927e-55,0.06964940563421822,0.06964940563421822
954929.6710212028,224.23904648453848,0.00037714811141208285,0.0,1.8225043373317076e-55,0.08878521009112353,0.08878521009112353
986909.976817569,231.74873645019034,0.0003792613905901154,0.0,2.9871747125939324e-55,0.11254249254031971,0.11254249254031971
1019961.2933803442,239.5099236609536,0.00038194880981447975,0.0,4.896127119129494e-55,0.14166844857930605,0.14166844857930605
1054119.4885360964,247.53103068348486,0.0003853177392735829,0.0,8.024994670782103e-55,0.1768302517598212,0.1768302517598212
1089421.6313140462,255.82076215364805,0.0003894690786831083,0.0,1.3153363647149922e-54,0.21849756662142095,0.21849756662142095
1125906.0321739977,264.38811422293094,0.0003944823508646478,0.0,2.1559014668161962e-54,0.2668009057586658,0.2668009057586658
1163612.284581455,273.242384321211,0.0004003980927005567,0.0,3.5336293639430713e-54,0.3213911994825198,0.3213911994825198
1202581.3079751127,282.3931812464817,0.00040720123218436727,0.0,5.791793757086663e-54,0.38134178418535725,0.38134178418535725
1242855.3921732793,291.85043559247214,0.0004148107538640114,0.0,9.49303730634068e-54,0.445139729880866,0.445139729880866
1284478.2432674952,301.62441052549394,0.0004230807692114024,0.0,1.5559559310900078e-53,0.5107985105248445,0.5107985105248445
1327495.0310530735,311.7257129221908,0.00043181527755589466,0.0,2.5502890297907057e-53,0.5760867959655552,0.5760867959655552
1371952.4380481183,322.16530488029906,0.0004407941405702969,0.0,4.180050401985873e-53,0.6388228128799505,0.6388228128799505
1417898.7101541318,332.95451561488954,0.0004498034500766653,0.0,6.851310328496684e-53,0.6971551447915717,0.6971551447915717
1465383.7090132732,344.10505375302085,0.00045866204039220036,0.0,1.1229638220143678e-52,0.7497569045090574,0.7497569045090574
1514458.9661190026,355.62902004012733,0.000467238087555042,0.0,1.8405935494066904e-52,0.7958970101401547,0.7958970101401547
1565177.738738917,367.5389204719496,0.00047545398573375013,0.0,3.0168243928413943e-52,0.8353974687118727,0.8353974687118727
1617595.0677103829,379.8476798662396,0.00048328155925253297,0.0,4.944725311479693e-52,0.8685162289761298,0.8685162289761298
1671767.8371717718,392.56865588898887,0.0004907316044931849,0.0,8.10465094025881e-52,0.8958024912254808,0.8958024912254808
1727754.836294027,405.7156535503787,0.0004978417006229387,0.0,1.3283926480309787e-51,0.9179610353058955,0.9179610353058955
1785616.8230796556,419.3029401862085,0.0005046650398766247,0.0,2.177301720920362e-51,0.9357453650441515,0.9357453650441515
1845416.5902982738,433.3452609410338,0.0005112616315172472,0.0,3.568706010355151e-51,0.9498848990710691,0.9498848990710691
1907219.033630371,447.8578547698443,0.0005176921649099585,0.0,5.849287022701605e-51,0.9610425010181836,0.9610425010181836
1971091.2220931286,462.85647097561855,0.0005240142116207916,0.0,9.587273052665742e-51,0.9697949716581198,0.9697949716581198
2037102.4708248395,478.3573863007311,0.0005302802154723438,0.0,1.5714018646841171e-50,0.9766288694401181,0.9766288694401181
2105324.416306792,494.37742259073053,0.000536536714334012,0.0,2.5756060419891076e-50,0.9819453806274075,0.9819453806274075
2175831.0941043785,510.9339650496881,0.0005428243342810884,0.0,4.2215468136511543e-50,0.9860697319279452,0.9860697319279452
2248699.019211661,528.0449811068956,0.0005491782188593187,0.0,6.919325915004234e-50,0.9892622296252009,0.9892622296252009
2324007.2690867255,545.7290399154214,0.0005556286661912151,0.0,1.1341120584002932e-49,0.9917292169423577,0.9917292169423577
2401837.569467785,564.0053325036467,0.0005622018318571012,0.0,1.858866291048548e-49,0.9936330653556417,0.9936330653556417
2482274.3830633224,582.8936926016935,0.0005689204156115445,0.0,3.0467746867000104e-49,0.9951008325898423,0.9951008325898423
2565405.0012123617,602.4146181653012,0.0005758042896135549,0.0,4.993815906551612e-49,0.9962315192543483,0.9962315192543483
2651319.6386144618,622.589293620546,0.0005828710504367155,0.0,8.185113778064728e-49,0.9971020129105694,0.9971020129105694
2740111.5312321945,643.439612853528,0.0005901364914600813,0.0,1.3415810519427802e-48,0.9977718781272269,0.9977718781272269
2831877.0374722905,664.9882029699651,0.0005976149999506535,0.0,2.198918400435157e-48,0.9982871710267721,0.9982871710267721
2926715.7427553944,687.2584488505053,0.0006053198867774693,0.0,3.60413718765959e-48,0.9986834505066309,0.9986834505066309
3024730.567587738,710.2745185283696,0.0006132636579343553,0.0,5.907361063124675e-48,0.998988139844728,0.998988139844728
3126027.8792521944,734.0613894169061,0.0006214582369671022,0.0,9.682460211951166e-48,0.999222369771046,0.999222369771046
3230717.6072397386,758.6448754154737,0.0006299151466583755,0.0,1.587003659373622e-47,0.9994024115397204,0.9994024115397204
3338913.3625467666,784.051654923118,0.0006386456573068307,0.0,2.6011783910526363e-47,0.9995407880806999,0.9995407880806999
3450732.560967549,810.3092997903913,0.0006476609078620629,0.0,4.2634615333757197e-47,0.9996471337056395,0.9996471337056395
3566296.5505158114,837.4463052407859,0.0006569720051574403,0.0,6.988026809251818e-47,0.9997288581844422,0.9997288581844422
3685730.7431135215,865.4921207942028,0.0006665901055703286,0.0,1.1453725693884804e-46,0.9997916590698448,0.9997916590698448
3809164.750690003,894.4771822260614,0.0006765264826512662,0.0,1.8773229758717084e-46,0.9998399165711345,0.9998399165711345
3936732.525838852,924.4329445966856,0.000686792583598931,0.0,3.077026344954652e-46,0.9998769976806093,0.9998769976806093
4068572.507185533,955.3919163868616,0.0006974000769060649,0.0,5.0434002504545904e-46,0.9999054902766836,0.9999054902766836
4204827.769623162,987.3876947765538,0.0007083608930487772,0.0,8.26638557377304e-46,0.9999273832488121,0.9999273832488121
4345646.1795797795,1020.455002105129,0.0007196872597233131,0.0,1.3549019971727526e-45,0.999944205044603,0.999944205044603
4491180.555485329,1054.629723552586,0.0007313917328363778,0.0,2.2207522410320735e-45,0.9999571302095075,0.9999571302095075
4641588.833612782,1089.948946082755,0.0007434872242153235,0.0,3.6399241747485425e-45,0.9999670612976175,0.9999670612976175
4797034.239473074,1126.4509986906555,0.0007559870268120409,0.0,5.966018090440397e-45,0.999974691837679,0.999974691837679
4957685.46495016,1164.1754939977652,0.0007689048380205273,0.0,9.778602593748926e-45,0.9999805547304433,0.9999805547304433
5123716.851368119,1203.1633712402613,0.0007822547816051633,0.0,1.602761968718356e-44,0.9999850594448899,0.9999850594448899
5295308.578689271,1243.4569406969656,0.0007960514286388619,0.0,2.627007194436466e-44,0.999988520603789,0.999988520603789
5472646.861048321,1285.0999296051273,0.0008103098177722708,0.0,4.3057964660554113e-44,0.999991179950777,0.999991179950777
5655924.148835059,1328.1375296139533,0.0008250454750933544,0.0,7.057416249756123e-44,0.9999932232306633,0.9999932232306633
5845339.337544563,1372.6164458273013,0.0008402744337874616,0.0,1.1567459042321689e-43,0.9999947931604832,0.9999947931604832
6041097.983621918,1418.5849474888375,0.0008560132537691097,0.0,1.8959645333806784e-43,0.999995999396393,0.999995999396393
6243412.527535317,1466.0929203645853,0.0008722790414258133,0.0,3.1075809375003185e-43,0.9999969261920455,0.9999969261920455
6452502.524320022,1515.1919208797929,0.0008890894695899951,0.0,5.0934809898974154e-43,0.9999976382830622,0.9999976382830622
6668594.881842949,1565.9352320687801,0.0009064627978357452,0.0,8.34847078215243e-43,0.9999981854084414,0.9999981854084414
6891924.107046891,1618.3779213985804,0.0009244178931821564,0.0,1.3683562323846324e-42,0.9999986057846096,0.9999986057846096
7122732.56044115,1672.5769005290251,0.0009429742512730542,0.0,2.2428044991558635e-42,0.9999989287747131,0.9999989287747131
7361270.719115229,1728.5909870742307,0.0009621520180937851,0.0,3.67606907754116e-42,0.9999991769395633,0.9999991769395633
7607797.448560522,1786.4809684324027,0.0009819720122784712,0.0,6.025261630170108e-42,0.9999993676134693,0.9999993676134693
7862580.283595478,1846.3096677533376,0.0010024557480557213,0.0,9.875706093630462e-42,0.9999995141150171,0.9999995141150171
8125895.718698619,1908.1420121150977,0.0010236254588765036,0.0,1.618677777597734e-41,0.9999996266773615,0.9999996266773615
8398029.50806497,1972.0451029839635,0.001045504121764832,0.0,2.653094095851515e-41,0.9999997131630044,0.9999997131630044
8679276.97571104,2038.0882890340065,0.0010681154824295333,0.0,4.348554352511179e-41,0.9999997796129895,0.9999997796129895
8969943.33596537,2106.3432414054287,0.0010914840811738315,0.0,7.127498802918055e-41,0.9999998306688662,0.9999998306688662
9270344.024691967,2176.8840314832196,0.0011156352796383147,0.0,1.1682328231324095e-40,0.9999998698969037,0.9999998698969037
9580805.041606564,2249.7872112806604,0.0011405952884123037,0.0,1.914792228210089e-40,0.9999999000371926,0.9999999000371926
9901663.30405668,2325.1318965147807,0.0011663911955482672,0.0,3.1384405666776214e-40,0.9999999231950426,0.9999999231950426
10233267.012649959,2402.9998524640587,0.0011930509960140301,0.0,5.1440616175721966e-40,0.9999999409880372,0.9999999409880372
10575976.029126968,2483.475582701393,0.0012206036221176606,0.0,8.431375202202248e-40,0.9999999546590242,0.9999999546590242
10930162.266889194,2566.646420798794,0.0012490789749404784,0.0,1.381944719847286e-39,0.9999999651629264,0.9999999651629264
11296210.09460533,2652.6026251031594,0.0012785079568141215,0.0,2.2650767707017968e-39,0.9999999732334457,0.9999999732334457
11674516.753334604,2741.4374766861392,0.0013089225048784556,0.0,3.7125745414283555e-39,0.9999999794343111,0.9999999794343111
12065492.787619049,2833.247380574234,0.0013403556257578794,0.0,6.08509606524707e-39,0.9999999841986547,0.9999999841986547
12469562.491013298,2928.131970369135,0.0013728414313946562,0.0,9.973777969989919e-39,0.9999999878592684,0.9999999878592684
12887164.366534688,3026.194216371696,0.0014064151760788384,0.0,1.6347522875215998e-38,0.999999990671847,0.999999990671847
13318751.602534039,3127.5405373270137,0.0014411132947156353,0.0,2.679441083382672e-38,0.9999999928328507,0.9999999928328507
13764792.564502846,3232.280915911744,0.0014769734423721497,0.0,4.391738481050174e-38,0.9999999944932261,0.9999999944932261
14225771.303351326,3340.5290180891357,0.0015140345351468505,0.0,7.198279905597803e-38,0.9999999957689512,0.9999999957689512
14702188.080708131,3452.402316461133,0.001552336792406353,0.0,1.179834224697102e-37,0.9999999967491358,0.9999999967491358
15194559.91181264,3568.022217751611,0.0015919217804356565,0.0,1.9338075450850133e-37,0.9999999975022462,0.9999999975022462
15703421.126588063,3687.514194558869,0.001632832457549318,0.0,3.1696076848372544e-37,0.9999999980808876,0.9999999980808876
16229323.949505221,3811.007921520595,0.001675113220712744,0.0,5.1951461828390745e-37,0.9999999985254782,0.9999999985254782
16772839.098865272,3938.637416038835,0.0017188099537242374,0.0,8.515105518342191e-37,0.9999999988670727,0.9999999988670727
17334556.40615276,4070.5411837179145,0.001763970077010256,0.0,1.3956685626745654e-36,0.9999999991295321,0.9999999991295321
17915085.456130072,4206.862368672919,0.0018106425990879168,0.0,2.2875708756295664e-36,0.9999999993311888,0.9999999993311888
18515056.248369023,4347.748908872075,0.0018588781697507378,0.0,3.749443568289256e-36,0.9999999994861286,0.9999999994861286
19135119.880936343,4493.353696681375,0.0019087291350352916,0.0,6.145526345834478e-36,0.9999999996051745,0.9999999996051745
